AZ,Streets & Highways,3788,1.55,9493921,1.36,3689,1.58,200,4.22,9314509,1.38,179412,3.52,16807,5.75,0
AZ,Air Transportation,908,3.72,2442241,2.34,868,2.92,59,14.31,2377226,2.38,65015,11.61,6401,13.72,0
AZ,Water Transport/Terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,Public Welfare,4070,1.29,6259931,0.91,3642,0.65,852,3.46,5662128,0.87,597803,4.86,77119,6.94,0
AZ,Health,2588,1.35,4958638,1.03,2482,1.36,265,3.14,4753978,1.07,204660,2.6,19274,3.46,0
AZ,Hospitals,4455,0,9037762,0,4324,0,235,0,8719374,0,318388,0,23283,0,1
AZ,Solid Waste Management,1525,1.64,4027046,0.83,1457,1.74,126,2.47,3923544,0.85,103502,1.39,12098,4.13,1
AZ,Sewerage,1133,3.26,2865841,2.74,1116,3.28,14,19.46,2845032,2.76,20809,5.59,2562,7.69,0
AZ,Parks & Recreation,3664,3.01,7489998,1.37,2461,1.73,2777,7,5883971,1.15,1606027,4.79,213933,5.86,0
AZ,Housing & Community Dev.,889,0.18,2391703,0.21,857,0.19,48,0,2334410,0.21,57293,0,5547,0,0
AZ,Natural Resources,953,2.83,2936022,1.35,944,2.83,20,6.25,2923671,1.35,12351,11.98,1479,11.74,0
AZ,Water Supply,2770,1.96,7733268,1.47,2724,1.97,78,0,7661722,1.49,71546,0,8059,0,0
AZ,Electric Power,4138,0,17313113,0,4126,0,15,0,17291737,0,21376,0,2137,0,1
AZ,Gas Supply,67,0,224736,0,67,0,0,0,224736,0,0,0,0,0,0
AZ,Transit,99,0,240147,0,85,0,20,0,213851,0,26296,0,2359,0,0
AZ,Elem & Sec School Instruc.,56266,1.34,145322693,0.89,49119,1.67,13272,3.41,134187933,0.93,11134760,2.57,1261014,3.04,0
AZ,Elem & Sec School-Other,25239,2.55,43848005,3.08,18843,4.89,13303,2.64,35897846,3.71,7950159,2.97,1128203,2.93,0
AZ,Higher Education-Instruc.,2445,0,10658184,0,1785,0,2540,0,8770529,0,1887655,0,111212,0,0
AZ,Higher Education-Other,4424,0,9380465,0,3090,0,2720,0,8208959,0,1171506,0,222398,0,0
AZ,Libraries,1333,6,2900040,4.09,990,5.41,739,7.56,2411092,4.68,488948,7.38,60547,7.91,0
AZ,Other & Unallocable,3860,3.39,10284252,2.64,3495,3.69,626,1.57,9693175,2.8,591077,0.86,64672,1.18,0
AR,Total,86548,0.87,151242078,1.05,79637,0.99,21561,4.68,143207581,1.1,8034497,2.34,1212583,2.45,0
AR,Financial Admin.,1674,3.24,2521132,3.26,1615,4.1,219,20.3,2420554,3.32,100578,16.53,14792,12.68,0
AR,Other Government Admin.,2165,6.81,3490238,5.77,1983,7.41,2522,16.71,2995348,6.45,494890,11.49,44669,13.9,0
AR,Judicial and Legal,1502,2.98,2555991,3.45,1350,3.36,483,18.95,2330751,3.57,225240,13.1,26760,13.27,0
AR,Police Protection-Officers,3883,2.32,7695946,1.83,3829,2.45,166,25.03,7631058,1.83,64888,23.12,8750,27.62,0
AR,Police Protection-Other,1020,5.34,1483078,3.57,963,4.88,186,14.38,1410917,3.68,72161,14.09,11935,13.77,0
AR,Firefighters,1954,4.64,4120906,1.24,1889,1.95,1248,48.13,4058695,1.14,62211,34.97,11675,33.32,0
AR,Fire-Other,109,3.43,241529,2.3,106,3.24,35,68.22,235156,1.73,6373,59.28,666,41.9,1
AR,Correction,1050,5.4,1489425,4.93,999,5.5,103,19.11,1440621,5.06,48804,18.69,9071,19.26,0
AR,Streets & Highways,3313,2.5,4702102,3.22,3207,2.58,217,32.93,4592147,3.28,109955,12.23,19752,11.85,0
AR,Air Transportation,152,0,242644,0,151,0,8,0,240678,0,1966,0,318,0,1
AR,Water Transport/Terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,Public Welfare,200,79.99,242901,61.89,179,90.14,56,27.9,215363,69.73,27538,24.61,3958,24.4,1
AR,Health,239,23.87,364174,16.19,218,21.89,86,31.05,340313,17.18,23861,31.51,3965,36.45,0
AR,Hospitals,3627,10.29,6754835,7.45,3122,11.57,864,8.98,5895558,8.41,859277,10.11,87290,8.67,1
AR,Solid Waste Management,1189,3.78,1644174,3.66,1139,3.75,161,40.76,1577974,3.7,66200,22.18,11505,23.38,0
AR,Sewerage,925,9.44,1600690,6.51,890,8.97,73,69.43,1562426,6.48,38264,65.69,5934,63.69,0
AR,Parks & Recreation,665,1.93,974802,1.81,520,1.64,289,9.22,842980,1.92,131822,5.25,25201,4.07,1
AR,Housing & Community Dev.,886,5.01,1426520,3.47,829,5.92,214,9.53,1351213,3.49,75307,19.79,11106,16.79,1
AR,Natural Resources,230,4.66,209537,5.57,129,9.62,176,11.83,126971,6.02,82566,10.7,11911,11.23,0
AR,Water Supply,1834,5.77,3360705,3.3,1747,5.19,202,40.4,3255863,3.25,104842,32.08,16720,36.77,0
AR,Electric Power,359,3.75,846519,3.43,359,3.75,3,0,845981,3.43,538,0,72,0,0
AR,Gas Supply,24,0,32692,4.13,24,0,4,84.43,30691,0,2001,67.51,329,67.75,0
AR,Transit,173,0,315634,0.03,161,0,19,6.13,300250,0,15384,0.53,2203,0.85,0
AR,Elem & Sec School Instruc.,39359,1.04,81311668,1.61,37916,1.08,5105,5.22,79790739,1.64,1520929,4.78,245787,5.39,0
AR,Elem & Sec School-Other,17211,1.65,19822523,1.95,13791,2.7,8361,3.27,16195328,2.28,3627195,3.05,586663,3.29,1
AR,Higher Education-Instruc.,41,0,89334,0,41,0,0,0,89334,0,0,0,0,0,0
AR,Higher Education-Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,Libraries,428,3.74,549045,4.04,323,4.28,252,10.43,450500,4.14,98545,12.24,18419,11.98,1
AR,Other & Unallocable,2336,8.04,3153334,7.04,2157,7.35,509,21.95,2980172,7.39,173162,16.14,33132,15.37,0
CA,Total,1119998,0.43,3631858802,0.37,958206,0.45,378443,1.99,3302343218,0.38,329515584,1.36,28015708,1.51,0
CA,Financial Admin.,22310,0.87,71963837,0.7,21539,0.88,1464,4.73,70336785,0.72,1627052,3.06,130367,5.02,0
CA,Other Government Admin.,22258,1.51,78323277,1.18,20803,1.57,4452,8.56,74573477,1.22,3749800,4.21,264541,3.61,0
CA,Judicial and Legal,34788,0.5,133883670,0.3,33788,0.51,1924,2.12,130974360,0.3,2909310,1.42,176553,3,1
CA,Police Protection-Officers,54864,1.41,260702543,0.74,54428,1.42,1844,6.74,259721543,0.74,981000,6.22,77340,8.39,0
CA,Police Protection-Other,21976,1.67,60665573,0.93,19147,1.33,6140,7.97,56014476,0.96,4651097,3.89,510374,5.55,1
CA,Firefighters,29030,2.14,148118880,0.65,27867,1.63,7135,31.08,146228619,0.62,1890261,18.48,204861,26.22,0
CA,Fire-Other,2780,4.19,9100690,2.78,2439,3.55,631,10.74,8509989,2.61,590701,20.56,56093,13.31,0
CA,Correction,27832,0.63,91145838,0.43,26674,0.66,2120,2.02,88179507,0.44,2966331,1.67,204215,1.67,0
CA,Streets & Highways,21561,1.45,71721321,1.63,20704,1.5,1393,6.9,70054272,1.66,1667049,6.27,153150,7.98,0
CA,Air Transportation,4413,0.27,15237014,0.2,4316,0.23,165,3.2,15027779,0.19,209235,4.02,17339,10.74,0
CA,Water Transport/Terminals,1778,6.36,6866431,2.67,1752,2.21,43,153.72,6791720,2.36,74711,118.92,3988,470.56,1
CA,Public Welfare,50995,0.38,133074566,0.26,49608,0.36,2948,5.69,130331565,0.25,2743001,3.01,243457,7.24,0
CA,Health,32829,0.46,103158106,0.39,30199,0.54,4988,2.4,96052474,0.41,7105632,1.21,464314,2.04,0
CA,Hospitals,77339,1.67,245424940,1.77,66119,1.95,18213,6.13,210047553,1.72,35377387,6.77,1967208,5.7,0
CA,Solid Waste Management,7434,2.2,23120876,1.5,7034,2.2,557,9.16,22394761,1.54,726115,6.16,71099,8.84,0
CA,Sewerage,12660,2.99,47573012,1.98,12390,3.03,659,5.31,46946146,2,626866,4.05,46724,6.64,0
CA,Parks & Recreation,31809,2.61,73502229,1.5,22012,1.72,26088,14.75,58725132,1.51,14777097,4.45,1727776,5.52,0
CA,Housing & Community Dev.,13793,5.76,46042429,4.25,12983,5.32,1712,18.73,44677683,4.36,1364746,12.22,141856,14.8,0
CA,Natural Resources,7630,1.81,23994345,1.32,7326,1.74,1347,9.86,23363548,1.31,630797,12.78,53752,16.37,0
CA,Water Supply,22737,2.83,83820053,2.21,22002,2.81,1646,7.78,82436076,2.24,1383977,7.61,129339,10.48,1
CA,Electric Power,13830,0.01,62592526,0,13601,0.01,458,0,62007960,0,584566,0,40564,0,0
CA,Gas Supply,246,0,903905,0,245,0,2,0,898929,0,4976,0,199,0,0
CA,Transit,28875,0.72,102196590,0.46,27574,0.59,2022,4.72,99340284,0.46,2856306,3.53,229037,3.69,0
CA,Elem & Sec School Instruc.,336717,0.69,1129548708,0.55,269746,0.68,143781,2.62,995945629,0.58,133603079,1.75,11486091,2.04,0
CA,Elem & Sec School-Other,133524,0.93,274953062,2.49,100681,2.78,68902,4.27,223436077,2.93,51516985,3.9,5611833,3.56,1
CA,Higher Education-Instruc.,26838,0,119087006,0,19677,0,31931,0,88072500,0,31014506,0,1258457,0,1
CA,Higher Education-Other,32761,0,72354823,0,22883,0,33120,0,58843668,0,13511155,0,1736727,0,1
CA,Libraries,10652,3.43,25630827,1.9,7637,2.55,7115,7.04,20231084,2.06,5399743,4.67,532082,6.01,0
CA,Other & Unallocable,35739,4.97,117151725,5.01,33032,4.26,5643,14.77,112179622,5.18,4972103,16.51,476372,14.8,0
CO,Total,140783,0.43,338318864,0.34,121925,0.44,50699,1.46,309528429,0.35,28790435,1.3,3300815,1.39,0
CO,Financial Admin.,3064,2.34,7200877,1.49,2901,1.73,301,20.57,6975136,1.46,225741,14.48,28661,16.37,0
CO,Other Government Admin.,4188,3.29,10060241,1.93,3831,3.06,1552,30.15,9501673,1.9,558568,12.69,54569,16.18,0
CO,Judicial and Legal,1887,1.89,5623805,1.15,1787,1.91,267,14.6,5377303,1.08,246502,11.33,18989,8.52,1
CO,Police Protection-Officers,6955,1.78,22402262,1.37,6932,1.79,121,49.62,22343250,1.37,59012,23.24,6328,26.62,0
CO,Police Protection-Other,2121,1.13,4610547,1.07,1962,1.15,374,3.04,4377197,1.09,233350,5.02,28273,6.51,0
CO,Firefighters,3303,4.3,11039593,2.51,3281,4.01,273,60.43,11012662,2.51,26931,29.48,4324,34.76,0
CO,Fire-Other,212,6.96,553321,7.17,201,7.11,31,26.49,530502,7.38,22819,27.92,1989,32.34,1
CO,Correction,2749,0.93,7399687,0.55,2723,0.94,73,0,7359293,0.55,40394,0.58,5314,2.34,0
CO,Streets & Highways,5029,2.01,11775664,1.99,4786,2.11,412,8.24,11449112,2.03,326552,7.62,42829,11.77,0
CO,Air Transportation,947,0.6,2613955,0.07,909,0,78,0,2552999,0.06,60956,1.71,6771,2.99,0
CO,Water Transport/Terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Public Welfare,4378,0.8,9107927,0.9,4120,0.66,535,8.4,8755618,0.9,352309,6.32,42884,4.88,0
CO,Health,2328,6.8,5112282,4.27,1916,5.79,992,11.06,4371129,4.8,741153,8.17,70766,9.86,1
CO,Hospitals,8436,0.8,19598339,0.81,7114,1.26,2481,3.15,16897049,0.84,2701290,2.61,233092,3.47,0
CO,Solid Waste Management,719,7.74,1543969,5.1,651,9.57,115,17.37,1421183,5.39,122786,14.55,11930,17.21,0
CO,Sewerage,2083,5.22,5681656,2.53,1972,5.36,270,14.01,5481087,2.56,200569,15.84,20046,12.92,0
CO,Parks & Recreation,5611,2.51,10979860,1.26,3227,1.62,7386,2.82,7592135,1.25,3387725,2.96,425396,4.64,0
CO,Housing & Community Dev.,1425,11.46,3518898,9.39,1309,11.35,259,7.75,3340907,9.88,177991,10.34,10896,27.77,1
CO,Natural Resources,514,2.9,986076,3.56,447,1.77,167,20.64,889888,3.81,96188,9.44,16483,2.39,0
CO,Water Supply,3576,3.85,9821724,2.48,3486,3.9,337,17.8,9691860,2.51,129864,12.88,17276,13.71,0
CO,Electric Power,1389,4.45,4453335,3.82,1356,4.56,47,11.71,4399452,3.86,53883,1.03,5917,1.97,0
CO,Gas Supply,284,0,907511,0,284,0,0,0,907511,0,0,0,0,0,0
CO,Transit,2376,0.36,5822987,0.06,2161,0.04,338,1.82,5560759,0.01,262228,1.19,38379,3.2,0
CO,Elem & Sec School Instruc.,49490,0.41,125189429,0.41,43673,0.5,15694,1.54,115306083,0.42,9883346,1.91,1009062,1.58,0
CO,Elem & Sec School-Other,21382,1.41,37649999,1.43,15634,1.93,14931,2.86,30533871,1.6,7116128,3.2,1007119,2.98,1
CO,Higher Education-Instruc.,556,0,1529747,0,380,0,908,0,1095450,0,434297,0,30838,0,1
CO,Higher Education-Other,810,0,1715107,0,623,0,693,0,1502422,0,212685,0,32163,0,0
CO,Libraries,1109,0.66,2370701,1.16,760,0.5,850,5.96,1813035,0.32,557666,4.8,66305,6.85,0
CO,Other & Unallocable,3862,10.95,9049365,7.06,3499,10.54,1214,28.05,8489863,7.41,559502,19.54,64216,23.51,1
CT,Total,107844,0.2,360471455,0.17,97788,0.22,25740,0.98,341472823,0.17,18998632,1.08,1681495,0.96,0
CT,Financial Admin.,2180,2.4,6241925,1.26,2029,2.25,376,8.2,5934476,1.22,307449,9.74,23545,10.36,0
CT,Other Government Admin.,2079,2.39,5882660,1.73,1879,2.39,727,4.53,5427632,1.81,455028,5.92,32404,5.97,0
CT,Judicial and Legal,183,0,685892,0.07,163,0,34,0,630126,0,55766,0.88,3243,0.74,1
CT,Police Protection-Officers,6284,0.26,26200047,0.17,6168,0.13,332,5.84,25977297,0.17,222750,5.35,19759,4.68,0
CT,Police Protection-Other,1548,1.06,3549894,1,1079,1.13,1254,1.56,2730228,1.21,819666,1.6,80752,1.95,0
CT,Firefighters,3827,0.31,16253604,0.17,3756,0.21,323,6.2,16098098,0.14,155506,9.74,12132,8.33,0
CT,Fire-Other,310,35.48,716053,33.55,222,33.03,210,52.29,542520,42.28,173533,41.15,13424,37.43,0
CT,Correction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,Streets & Highways,3647,0.86,10295986,0.9,3554,0.85,161,10.18,10150045,0.91,145941,6.54,15098,6.19,0
CT,Air Transportation,40,0,109134,0,40,0,0,0,109134,0,0,0,0,0,0
CT,Water Transport/Terminals,1,0,3787,0,0,0,3,0,0,0,3787,0,252,0,0
CT,Public Welfare,1833,0.88,4937280,0.45,1484,0.69,731,3.48,4338934,0.33,598346,2.85,57286,2.48,1
CT,Health,1375,1.15,3999425,0.83,1195,0.93,403,3.69,3556209,0.82,443216,3.47,30603,3.75,0
CT,Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,Solid Waste Management,1009,1.18,3090413,0.59,968,1.26,104,11.26,3020641,0.57,69772,9.34,7074,10.88,0
CT,Sewerage,1088,0.46,3483082,0.5,1072,0.52,38,5.34,3453535,0.5,29547,9.68,2966,7.51,1
CT,Parks & Recreation,2210,0.62,5501332,0.46,1667,0.79,1859,0.92,4565287,0.5,936045,1.15,91651,0.77,0
CT,Housing & Community Dev.,1451,3.24,4061558,1.2,1315,1.05,269,4.2,3876635,1.24,184923,4.43,18931,13.56,0
CT,Natural Resources,72,0,197515,0,63,0,11,0,189426,0,8089,0,1280,0,0
CT,Water Supply,948,0.09,3267728,0.21,942,0.15,41,2.59,3251819,0.21,15909,2.23,1196,2.74,1
CT,Electric Power,146,0,562068,0,143,0,5,0,555111,0,6957,0,419,0,0
CT,Gas Supply,27,0,105029,0,27,0,0,0,105029,0,0,0,0,0,1
CT,Transit,428,0,1185346,0,404,0,44,0,1137350,0,47996,0,4369,0,0
CT,Elem & Sec School Instruc.,54811,0.31,210137006,0.21,51378,0.33,8913,2.2,202742611,0.2,7394395,2.33,569945,2.31,0
