AZ,Police Protection-Other,3373,2.57,8006158,1.72,3233,2.39,241,8.3,7784881,1.74,221277,10.06,24004,8.94,0
AZ,Firefighters,3420,0.44,12400072,1.26,3364,0.36,740,3.38,12300066,1.26,100006,9.48,9579,13.28,0
AZ,Fire-Other,511,3.92,1445460,2.79,423,4.73,116,8.62,1278522,3.14,166938,2.47,14242,2.32,1
AZ,Correction,4751,0.74,11410922,0.81,4615,0.55,394,2.4,11170438,0.83,240484,1.64,24202,2.2,0
AZ,Streets & Highways,3973,1.66,10166580,1.27,3849,1.56,193,8.02,9986830,1.29,179750,7.5,21402,10.33,0
AZ,Air Transportation,949,4.45,2670601,2.24,900,3.75,72,13.77,2586281,2.3,84320,6.89,7619,12.44,0
AZ,Water Transport/Terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,Public Welfare,4010,1.44,6413131,0.99,3583,0.78,786,3.7,5828643,0.97,584488,4.89,74410,7.49,0
AZ,Health,2735,2.21,5386316,4.47,2534,1.38,406,24.65,4945157,0.61,441159,54.1,34276,23.37,0
AZ,Hospitals,4645,0,9463586,0,4462,0,282,0,9049882,0,413704,0,32441,0,1
AZ,Solid Waste Management,1588,2.05,4264474,1.06,1509,2.06,134,5.51,4130883,1.08,133591,4.74,13448,7.61,1
AZ,Sewerage,1211,2.51,3237132,2.15,1206,2.48,7,35.69,3228950,2.16,8182,10.89,740,23.3,0
AZ,Parks & Recreation,3496,2.27,7302703,1.31,2438,2.48,2698,3.33,5846441,1.53,1456262,2.42,183883,3.32,0
AZ,Housing & Community Dev.,903,0.26,2476002,0.17,865,0.14,46,2.64,2415352,0.16,60650,3.15,6321,3.4,0
AZ,Natural Resources,971,2.78,3052932,1.39,957,2.8,70,142.78,3016314,1.33,36618,36.97,3878,45.24,0
AZ,Water Supply,2736,2.28,7968641,1.19,2698,2.23,54,0,7911229,1.2,57412,0,6406,0,0
AZ,Electric Power,4120,0,17575381,0,4024,0,161,0,17335248,0,240133,0,16953,0,1
AZ,Gas Supply,73,0,246166,0,73,0,0,0,246166,0,0,0,0,0,0
AZ,Transit,110,0,301305,0,96,0,22,0,273838,0,27467,0,2636,0,0
AZ,Elem & Sec School Instruc.,57177,1.4,150508361,1.02,50132,1.88,12839,4.35,139096100,1.08,11412261,3.14,1250078,3.71,0
AZ,Elem & Sec School-Other,26407,2.89,46206309,3.44,19627,5.07,12932,4.14,37753234,4.06,8453075,4.95,1185172,4.95,0
AZ,Higher Education-Instruc.,2608,0,11081657,0,1852,0,2612,0,9048804,0,2032853,0,129396,0,0
AZ,Higher Education-Other,4569,0,9964803,0,3237,0,2848,0,8638928,0,1325875,0,225171,0,0
AZ,Libraries,1554,5.63,3170441,3.96,1153,4.6,768,7.59,2637994,4.48,532447,7.98,67620,8.89,0
AZ,Other & Unallocable,4073,3.85,11362491,2.97,3750,4.13,517,2.2,10793356,3.13,569135,1.46,56191,1.35,0
AR,Total,90429,0.93,160531207,1.08,82946,1.02,23119,4.06,151194022,1.14,9337185,2.46,1313130,2.42,0
AR,Financial Admin.,1893,4.46,2888181,4.41,1803,5.09,280,28.65,2751242,4.53,136939,18.6,21155,15.99,0
AR,Other Government Admin.,2215,7.51,3385041,4.32,1929,6.96,2657,16.7,2885100,4.48,499941,13.69,52324,17.63,0
AR,Judicial and Legal,1721,4.09,3023922,4.95,1534,4.4,545,20.79,2750279,5.23,273643,14.91,34370,18.61,0
AR,Police Protection-Officers,4332,3.07,8730057,2.32,4277,3.04,175,26.25,8655081,2.33,74976,24.47,9721,25.54,0
AR,Police Protection-Other,1066,5.73,1519222,3.73,1005,5.1,146,13.86,1452470,3.8,66752,19.3,9618,23.01,0
AR,Firefighters,2198,4.5,4632887,1.09,2112,1.7,1468,30.57,4557296,0.99,75591,31.18,15995,33.22,0
AR,Fire-Other,100,3.74,248606,3.56,96,3.58,35,84.78,238105,2,10501,71.11,979,56.29,1
AR,Correction,1236,6.35,1815744,4.86,1195,6.39,89,28.27,1766837,4.96,48907,20.85,7846,17.22,0
AR,Streets & Highways,3610,3.62,5526472,7.42,3432,3.65,260,47.03,5356406,7.63,170066,17.97,28501,14.37,0
AR,Air Transportation,147,0,236576,0,146,0,9,0,234462,0,2114,0,321,0,1
AR,Water Transport/Terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,Public Welfare,202,80.02,258249,59.99,179,90.19,59,26.67,228372,67.78,29877,22.15,4211,22.29,1
AR,Health,279,23.33,420424,16.49,236,21.91,160,52.23,371922,17.43,48502,50.88,7880,52.61,0
AR,Hospitals,3821,10.36,7094313,7.81,3278,11.38,1008,9.91,6159851,8.79,934462,12.67,93428,12.87,1
AR,Solid Waste Management,1225,4.76,1719271,4.37,1149,4.79,236,25.41,1616825,4.45,102446,20.8,16773,19.16,0
AR,Sewerage,1007,10.55,1706481,7.1,957,8.92,81,86.75,1657772,6.86,48709,86.32,8589,85.71,0
AR,Parks & Recreation,787,3.26,1153399,2.73,578,1.87,417,5.96,941678,2.01,211721,11.91,36136,9.03,1
AR,Housing & Community Dev.,917,4.63,1553929,2.78,860,5.35,151,8.79,1487055,2.82,66874,16.07,10513,13.81,1
AR,Natural Resources,260,4.15,238358,5.2,163,7.61,163,12.84,158591,5.27,79767,11.49,11323,12.3,0
AR,Water Supply,1855,6.03,3313757,3.77,1820,6.08,144,39.88,3238904,3.78,74853,32.64,12516,37.36,0
AR,Electric Power,376,4.29,875934,3.12,373,3.6,6,53.56,872910,3.12,3024,75.23,481,78.83,0
AR,Gas Supply,27,0,35853,5.5,24,0,4,84.43,33231,0,2622,75.22,434,75.48,0
AR,Transit,195,0,415566,0.04,176,0,28,4.16,387561,0,28005,0.57,3309,1.13,0
AR,Elem & Sec School Instruc.,40392,1.07,84740245,1.66,38991,1.09,5288,5.62,83035354,1.69,1704891,5.19,239945,4.62,0
AR,Elem & Sec School-Other,17768,1.61,21040428,1.87,14106,2.62,8927,3.28,16746155,2.22,4294273,3,639374,3.11,1
AR,Higher Education-Instruc.,41,0,89334,0,41,0,0,0,89334,0,0,0,0,0,0
AR,Higher Education-Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,Libraries,423,3.91,555479,4.45,326,3.94,251,11.2,460321,4.28,95158,15.67,16880,14.76,1
AR,Other & Unallocable,2336,10.54,3313479,8.09,2160,9.8,532,16.87,3060908,8.72,252571,9.76,30508,12.44,0
CA,Total,1141207,0.51,3745317070,0.32,962950,0.43,385921,2.08,3392641375,0.32,352675695,1.39,31065083,2.81,0
CA,Financial Admin.,21073,0.9,69710757,0.74,20310,0.92,1786,4.99,67813459,0.76,1897298,3.99,132548,3.94,0
CA,Other Government Admin.,21611,1.65,79007950,1.27,20185,1.56,4618,12.81,75640947,1.3,3367003,5.66,245252,5.64,0
CA,Judicial and Legal,35699,0.49,147420025,0.3,34604,0.51,2209,1.74,144135509,0.29,3284516,3.52,186555,1.78,1
CA,Police Protection-Officers,57553,2.14,275689237,1.12,57131,2.14,1866,7.12,274706214,1.12,983023,7.37,75066,7.68,0
CA,Police Protection-Other,21946,1.91,62628625,1.01,19020,1.37,6500,10.58,57715367,1,4913258,5.3,518549,7.05,1
CA,Firefighters,27529,2.15,147185742,0.73,26496,1.79,5729,35.52,145461410,0.72,1724332,16.14,181218,21.25,0
CA,Fire-Other,2448,4.99,8434997,2.85,2187,4.03,557,10.8,8062138,2.94,372859,10.48,41438,14.8,0
CA,Correction,27790,2.25,93773196,1.61,26620,2.29,2224,1.74,90864563,1.66,2908633,1.27,205479,2.01,0
CA,Streets & Highways,21582,1.63,73639291,1.81,20544,1.62,1678,6.13,71474758,1.84,2164533,8.73,180478,7.72,0
CA,Air Transportation,4429,0.18,16135004,0.27,4272,0.38,297,5.31,15802493,0.27,332511,2.51,27968,6.19,0
CA,Water Transport/Terminals,1756,3.67,7093216,3.07,1708,2.46,83,84.31,6986929,3.01,106287,52.58,9010,87.85,1
CA,Public Welfare,52011,0.44,142368039,0.35,50717,0.45,2931,2.86,139626030,0.33,2742009,7.25,227888,5.34,0
CA,Health,33269,0.43,137542945,0.25,30681,0.42,6409,1.65,129994096,0.26,7548849,1.38,455447,2.26,0
CA,Hospitals,75433,1.27,244857406,1.21,65495,1.57,18841,4.96,208785946,1.05,36071460,5.47,1736028,6.69,0
CA,Solid Waste Management,7228,2.23,23173017,1.57,6793,2.33,625,6.56,22356904,1.62,816113,4.82,76295,5.89,0
CA,Sewerage,12417,3.15,47740973,2.28,12080,3.24,704,24.42,46998529,2.31,742444,5.92,56135,8.55,0
CA,Parks & Recreation,32189,2.89,74635692,1.65,22006,1.82,28624,14.31,58984053,1.64,15651639,4.89,1795762,6,0
CA,Housing & Community Dev.,13565,5.87,46297448,4.36,12661,5.73,1742,10.73,44579864,4.52,1717584,7.19,161885,10.44,0
CA,Natural Resources,7326,1.67,23569487,1.35,7034,1.47,1326,9.3,22916741,1.35,652746,12.08,55001,14.47,0
CA,Water Supply,21731,3.06,83426983,2.72,21002,2.99,1537,10.75,81378534,2.78,2048449,5.54,128538,12.45,1
CA,Electric Power,14505,0.01,65772026,0,14194,0.01,538,0,64900386,0,871640,0,55062,0,0
CA,Gas Supply,246,0,894728,0,246,0,0,0,894728,0,0,0,0,0,0
CA,Transit,29453,0.76,107467710,0.48,27894,0.63,2102,4.41,103840492,0.48,3627218,3.26,275486,3.63,0
CA,Elem & Sec School Instruc.,351995,1.24,1150119869,0.5,274826,0.7,145622,2.31,1005298090,0.5,144821779,1.95,13420340,5.48,0
CA,Elem & Sec School-Other,138938,1.07,278869792,2.51,102567,2.7,68227,5.75,224000834,2.91,54868958,4.66,6287579,4.44,1
CA,Higher Education-Instruc.,28402,0,120752014,0,19970,0,31439,0,87798292,0,32953722,0,1489769,0,1
CA,Higher Education-Other,33746,0,74104025,0,22939,0,33504,0,60457519,0,13646506,0,1905480,0,1
CA,Libraries,11008,3.2,27318849,1.73,7471,1.99,8296,7.4,20791849,1.53,6527000,5.37,624134,6.46,0
CA,Other & Unallocable,34329,2.49,115688027,1.9,31297,2.53,5907,4.41,110374701,1.98,5313326,3.59,510693,4.36,0
CO,Total,147575,0.58,364200395,0.42,126941,0.58,83471,14.84,331540722,0.43,32659673,1.72,3614894,1.64,0
CO,Financial Admin.,3130,1.85,7670789,1.45,3004,1.71,259,24.74,7479159,1.4,191630,19.75,21890,22.38,0
CO,Other Government Admin.,4271,2.94,10824235,1.86,3987,2.96,31435,39.35,10240456,1.83,583779,12.72,52491,13.71,0
CO,Judicial and Legal,1966,1.89,6111957,1.11,1856,1.83,275,14.18,5863537,1.1,248420,8.35,20742,10.65,1
CO,Police Protection-Officers,7347,1.75,24552875,1.39,7301,1.72,187,51.84,24474829,1.4,78046,26.23,8468,30.68,0
CO,Police Protection-Other,2184,1.14,4944881,0.93,2030,1.22,369,2.76,4709807,0.96,235074,3.39,27599,3.62,0
CO,Firefighters,3494,4.41,12177143,2.66,3417,3.86,644,33.95,12058453,2.67,118690,26.28,12085,50.29,0
CO,Fire-Other,210,7.43,590122,8.75,190,7.03,33,37.14,560471,8.95,29651,41.46,3015,37.8,1
CO,Correction,2898,0.93,8122781,0.58,2867,0.95,64,7.03,8072580,0.58,50201,5.39,4865,6.18,0
CO,Streets & Highways,5267,2,12808323,1.96,5029,2.06,389,7.47,12439030,2.01,369293,5.07,41864,8.3,0
CO,Air Transportation,992,0.25,2834121,0.06,960,0,82,2.85,2776118,0.05,58003,1.87,5597,3.19,0
CO,Water Transport/Terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Public Welfare,4380,1.95,9839138,1.43,4165,2.14,636,7.39,9505239,1.46,333899,7.74,39421,5.11,0
CO,Health,2420,5.88,5620804,4.37,2002,6.01,1024,5.65,4840899,5.06,779905,2.73,75452,3.77,1
CO,Hospitals,7944,6.76,19169895,4.51,6885,6.05,1915,11.21,16715182,4.84,2454713,12.53,185886,11.97,0
CO,Solid Waste Management,686,7.69,1530245,4.69,626,9.14,94,11.03,1421313,5.03,108932,6.66,10163,11.22,0
CO,Sewerage,2123,5.21,5958380,2.74,2049,5.3,261,40.21,5784318,2.63,174062,34.22,13982,23.1,0
CO,Parks & Recreation,5782,2.24,11631807,1.2,3404,1.94,7540,3.15,8162171,1.41,3469636,2.26,425911,3.23,0
CO,Housing & Community Dev.,1465,11.15,3771081,8.78,1361,10.91,275,11.15,3588110,9.2,182971,11.91,9366,33.44,1
CO,Natural Resources,521,2.88,1034962,3.69,457,1.57,133,6.41,936411,3.98,98551,8.18,16551,1.31,0
CO,Water Supply,3691,3.64,10601187,2.4,3601,3.72,379,17.15,10471943,2.42,129244,10.2,15456,8.2,0
CO,Electric Power,1423,4.64,4980867,3.76,1387,4.76,45,7.67,4922201,3.8,58666,1.06,6527,1.64,0
CO,Gas Supply,295,0,994653,0,295,0,0,0,994653,0,0,0,0,0,0
CO,Transit,2443,0.1,6200858,0.09,2259,0.05,392,2.2,5899776,0.06,301082,1.5,32702,0.85,0
CO,Elem & Sec School Instruc.,52633,0.63,135951831,0.42,45826,0.7,17269,1.54,124049594,0.41,11902237,2.12,1185518,2.18,0
CO,Elem & Sec School-Other,23368,1.52,40580857,1.53,16516,1.99,16214,3.07,31762062,1.72,8818795,3.35,1195838,3.32,1
CO,Higher Education-Instruc.,537,0,1465609,0,341,0,936,0,991938,0,473671,0,34215,0,1
CO,Higher Education-Other,830,0,1792605,0,642,0,716,0,1572902,0,219703,0,32572,0,0
CO,Libraries,1215,4.17,2606937,1.22,814,0.78,859,5.93,2016315,0.54,590622,5.07,67378,7.46,0
CO,Other & Unallocable,4060,10.85,9831452,7.03,3670,10.44,1046,24.28,9231255,7.39,600197,18.03,69340,21.47,1
CT,Total,101732,0.28,338123523,0.29,91431,0.35,28440,1.23,319211585,0.3,18911938,1.4,1747792,1.15,0
CT,Financial Admin.,2184,2.15,6375490,1.38,2040,2.27,402,5.17,6044090,1.4,331400,7.37,23589,7.24,0
CT,Other Government Admin.,2002,2.29,5897475,1.97,1802,2.51,717,5.47,5446715,1.99,450760,9.22,34717,6.55,0
CT,Judicial and Legal,185,0,711638,0.24,165,0,29,3.73,662668,0,48970,3.48,2497,3.38,1
CT,Police Protection-Officers,6468,0.39,27765569,0.4,6333,0.34,401,6.63,27509414,0.4,256155,8.28,22763,6.8,0
CT,Police Protection-Other,1570,0.97,3742774,0.98,1081,1.39,1301,1.6,2853956,1.24,888818,1.05,84636,1.47,0
CT,Firefighters,3874,0.34,16325116,0.18,3786,0.22,280,8.95,16172166,0.14,152950,11.69,15562,13.02,0
CT,Fire-Other,257,28.67,640876,37.36,234,31.33,88,41.82,555290,42.71,85586,38.2,5789,34.11,0
CT,Correction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,Streets & Highways,3805,1.08,11155879,1.15,3710,1.11,160,6.34,11014145,1.17,141734,5.5,14401,4.77,0
CT,Air Transportation,38,0,106332,0,38,0,0,0,106332,0,0,0,0,0,0
CT,Water Transport/Terminals,1,0,3787,0,0,0,3,0,0,0,3787,0,252,0,0
CT,Public Welfare,1837,0.82,5180678,0.43,1505,0.78,804,2.78,4555690,0.35,624988,2.47,57511,2.13,1
CT,Health,1408,1.18,4136401,0.84,1209,1.19,473,4.47,3580142,0.88,556259,2.54,35181,4.25,0
CT,Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,Solid Waste Management,1030,1.69,3200684,0.95,985,1.33,87,15.86,3130367,0.91,70317,15.01,7176,16.11,0
CT,Sewerage,1158,0.71,3809370,0.63,1140,0.66,36,12.57,3778818,0.62,30552,18.14,2805,15.92,1
CT,Parks & Recreation,2172,0.73,5343987,0.51,1554,0.6,1920,1.43,4405628,0.54,938359,1.43,105377,1.1,0
CT,Housing & Community Dev.,1490,3.05,4315047,1.28,1351,1.53,239,3.45,4112548,1.27,202499,8.82,19545,6.29,0
CT,Natural Resources,93,0,298056,0,83,0,13,0,284711,0,13345,0,1687,0,0
CT,Water Supply,960,0.09,3366158,0.3,952,0.15,17,0,3349450,0.3,16708,0,1480,0,1
CT,Electric Power,148,0,595126,0,145,0,4,0,588008,0,7118,0,415,0,0
CT,Gas Supply,28,0,111046,0,28,0,0,0,111046,0,0,0,0,0,1
CT,Transit,448,0,1231029,0,417,0,51,0,1174240,0,56789,0,5251,0,0
CT,Elem & Sec School Instruc.,50593,0.47,189725923,0.4,46753,0.6,10914,2.37,181796828,0.4,7929095,2.31,647325,2.45,0
